ID,Expediente,Mercado,Motivo,FechaInicio,FechaResolucion,Decision,Recurso,IdSector,IdSubsector,IdRama,Amparo,Nulidad,Relacionados,PalabrasClave,Sector,Subsector,Rama,Rubro,Anio,Consecutivo,Empresas,FechaResolucionOrigen,SentidoResolucionOrigen,Efecto,FechaResolucionCNT,SentidoResolucion,Multa,Tipo,RutaGaceta,ExpedienteOrigen,FechaVPResolucionRA,SentidoVPResolucionRA,PalabrasClaveComplemento,docEmpresaAlias,FechaActualizacion,NoPresentada,Resumen,RutaNoPresentada,RutaResumen,RutaExtracto,RutaDictamen,RutaResolucion,RutaDesechamiento,RutaCierre,RutaPosicionamiento,Multa1,Mercado1,Tipo1,,,,,,,,,
1631,CNT-088-2001,,,08/05/2001 00:00,04/07/2001 00:00,AUTORIZADA,,31,336,3363,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,88,ALCOA FUJIKURA DE MÉXICO / ALCOA FU8JIKURA / ALCOA FUJIKURA HOLDINGS /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1686,CNT-092-2001,,,18/05/2001 00:00,04/07/2001 00:00,AUTORIZADA,,31,339,3399,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,92,SIG TECNOLOGÍA PARA PLÁSTICOS / SIG COMBIBLOC MÉXICO / COMPAGNIE INDUSTRIAL REUNITE SPA /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:25,,,,,,,Si,,,,0,,,,,,,,,,,
965,CNT-043-2001,,,08/03/2001 00:00,29/06/2001 00:00,CONDICIONADA,,22,221,2211,,,,",Concentraciones","Electricidad, agua y suministro de gas",Generación y suministro de energía eléctrica,Generación y suministro de energía eléctrica,CNT,2001,43,"ABB VETCO GRAY INC / FIP, S.A. DE C.V. / WALWORTH DE MÉXICO, S.A. DE C.V. /",,,DIVERSIFICACION PURA,,CONDICIONADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1673,CNT-091-2001,,,14/05/2001 00:00,29/06/2001 00:00,AUTORIZADA,RA-050-2001,31,335,3352,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Industrias manufactureras,Fab. eq. de generación eléc. y apar. eléc.,Fab. de aparatos eléctricos de uso doméstico,CNT,2001,91,"APPLICA DE MÉXICO, S. DE R.L. DE C.V. / HOUSEHOLD PRODUCTOS COMMERCIAL, S. DE R.L. DE C.V. /",,,REESTRUCTURACIÓN CORPORATIVA,29/06/2001 00:00,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/11septiembrediciembre2001/g11-2concentraciones.pdf,,,,,,31/08/2010 12:25,,,,,,,Si,,,,0,,,,,,,,,,,
1775,CNT-099-2001,,,01/06/2001 00:00,29/06/2001 00:00,CONDICIONADA,,52,522,5225,,,,",Concentraciones",Servicios financieros y de seguros,Inst. de interm. cred. y finan. no bursátil,Serv. relac. con la intermediación crediticia,CNT,2001,99,"CITIGROUP, INC / GRUPO FINANCIERO BANAMEX ACCIVAL, S.A. DE C.V. /",,,HORIZONTAL,,CONDICIONADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/11septiembrediciembre2001/g11-2concentraciones.pdf,,,,,,31/08/2010 12:25,,,,,,,Si,,,,0,,,,,,,,,,,
1562,CNT-083-2001,,,02/05/2001 00:00,22/06/2001 00:00,AUTORIZADA,,31,331,3312,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,83,G. COLLADO / ,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1853,CNT-105-2001,,,12/06/2001 00:00,22/06/2001 00:00,AUTORIZADA,,48,488,488,,,,", AUTORIZADA,Concentraciones","Transportes, correos y almacenamiento",Servicios relacionados con el transporte,Servicios relac. con el transporte aéreo,CNT,2001,105,"HOLDINMEX, S.A. DE C.V. / GRUPO AEROPORTUARIO DEL PACÍFICO, S.A. DE C.V. / GRUPO EMPRESARIAL ANGELES, S.A. DE C.V. ",,,DIVERSIFICACION PURA,,,,,HTTP://WWW.CFC.GOB.MX/IMAGES/STORIES/PUBLICACIONES/GACETAS/10MAYOAGOSTO2001/G10-2CONCENTRACIONES.PDF,,,,,,20/10/2011 12:46,,,,,,,,,,,0,,,,,,,,,,,
626,CNT-021-2001,,,06/02/2001 00:00,21/06/2001 00:00,AUTORIZADA,,31,311,3115,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Industrias manufactureras,Industria alimentaria,Elaboración de productos lácteos,CNT,2001,21,"ENFRIADORA Y TRANSPORTADORA DE PRODUCTOS LÁCTEOS DEL PACÍFICO / GRUPO INDUSTRIAL LALA, S.A. DE C.V. / LALA COMERCIALIZADORA DEL NORTE / DERIVADOS Y SIMILARES DE CULIACAN, S.A. DE C.V. / LACTEOS DEL PACÍFICO, S.A. DE C.V. / LACTEOS Y DERIVADOS DE NAYARIT, S.A. DE C.V. / CHILCHOTA ALIMENTOS, S.A. DE C.V. /",,,HORIZONTAL,,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:23,,,,,,,Si,,,,191494,,,,,,,,,,,
1590,CNT-085-2001,,,04/05/2001 00:00,21/06/2001 00:00,AUTORIZADA,,43,437,437,,,,", AUTORIZADA,Concentraciones",Comercio al por mayor,Interm. y CMA por MMC y otros medios,CMA por NLMC y otros medios,CNT,2001,85,"HOME DEPOT USA, INC. / SOLUCIONES PARA LAS CASAS DE MÉXICO, S. DE R.L. DE C.V. ",21/06/2001 00:00,,HORIZONTAL,21/06/2001 00:00,,,,HTTP://WWW.CFC.GOB.MX/IMAGES/STORIES/PUBLICACIONES/GACETAS/10MAYOAGOSTO2001/G10-2CONCENTRACIONES.PDF,,21/06/2001 00:00,,,,28/09/2011 18:46,,,,,,,Si,,,,0,,,,,,,,,,,
1788,CNT-100-2001,,,06/06/2001 00:00,21/06/2001 00:00,AUTORIZADA,,23,238,2389,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Construcción,Trabajos especializados para la construcción,Otros trabajos especializados para construc.,CNT,2001,100,"TOTAL HOME DE MÉXICO, S.A. DE C.V. / SOLUCIONES PARA LAS CASAS DE MÉXICO, S. DE R.L. DE C.V. /",,,REESTRUCTURACIÓN CORPORATIVA,,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:25,,,,,,,Si,,,,95747,,,,,,,,,,,
1397,CNT-072-2001,,,06/04/2001 00:00,15/06/2001 00:00,AUTORIZADA,,31,335,3359,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,72,MAGNETEK COMPONENTES ELÉCTRICOS /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1412,CNT-073-2001,,,16/04/2001 00:00,15/06/2001 00:00,AUTORIZADA,,52,524,5241,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,73,GRUPO FINANCIERO INBURSA / GRUPO MÉDICOS / PATRIMONIAL INBURSA / SEGUROS INBURSA /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/11septiembrediciembre2001/g11-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1645,CNT-089-2001,,,10/05/2001 00:00,14/06/2001 00:00,AUTORIZADA,,31,339,339,,,,", AUTORIZADA,Concentraciones",Industrias manufactureras,Otras industrias manufactureras,Otras industrias manufactureras,CNT,2001,89,VRD AMERICAS B.V. ,14/06/2001 00:00,,REESTRUCTURACIÓN CORPORATIVA,14/06/2001 00:00,,,,HTTP://WWW.CFC.GOB.MX/IMAGES/STORIES/PUBLICACIONES/GACETAS/10MAYOAGOSTO2001/G10-2CONCENTRACIONES.PDF,,14/06/2001 00:00,,,,28/09/2011 18:46,,,,,,,Si,,,,0,,,,,,,,,,,
1234,CNT-061-2001,,,30/03/2001 00:00,11/06/2001 00:00,AUTORIZADA,,22,221,2211,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,61,ALSTOM ENERGIETECHNIK / GMBH / ALSTOM T& / MDK MEXICO / SPE ALSTOM /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1294,CNT-065-2001,,,03/04/2001 00:00,11/06/2001 00:00,AUTORIZADA,,31,339,3399,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,65,MOLNLYCKE HEALTH CARE AB / ETHICON / SURGIKOS /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1442,CNT-075-2001,,,17/04/2001 00:00,07/06/2001 00:00,AUTORIZADA,,51,517,5172,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,75,FLEXTRONICS MANUFACTURING MEX /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1576,CNT-084-2001,,,03/05/2001 00:00,07/06/2001 00:00,AUTORIZADA,,31,334,334,,,,", AUTORIZADA,Concentraciones",Industrias manufactureras,"Fab. eq. comput., comunic. y otros electrón.",Fabricación de equipo de audio y de video,CNT,2001,84,"SONY ELECTRÓNICOS DE MÉXICO, S.A. DE C.V. / SONY DE MÉXICO, S.A. DE C.V. ",07/06/2001 00:00,,REESTRUCTURACIÓN CORPORATIVA,07/06/2001 00:00,,,,HTTP://WWW.CFC.GOB.MX/IMAGES/STORIES/PUBLICACIONES/GACETAS/10MAYOAGOSTO2001/G10-2CONCENTRACIONES.PDF,,07/06/2001 00:00,,,,28/09/2011 18:46,,,,,,,Si,,,,0,,,,,,,,,,,
1723,CNT-095-2001,,,22/05/2001 00:00,07/06/2001 00:00,AUTORIZADA,,23,236,236,,,,", AUTORIZADA,Concentraciones",Construcción,Edificación,Edificación residencial,CNT,2001,95,"SAVIA, S.A. DE C.V. / ELOCANSA, S.A. DE C.V. ",07/06/2001 00:00,,REESTRUCTURACIÓN CORPORATIVA,07/06/2001 00:00,,,,HTTP://WWW.CFC.GOB.MX/IMAGES/STORIES/PUBLICACIONES/GACETAS/10MAYOAGOSTO2001/G10-2CONCENTRACIONES.PDF,,07/06/2001 00:00,,,,28/09/2011 18:46,,,,,,,Si,,,,0,,,,,,,,,,,
1085,CNT-051-2001,,,14/03/2001 00:00,05/06/2001 00:00,AUTORIZADA,,51,512,5122,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,51,UNIVISION COMMUNICATIONS / UNIVISION MUSIC / DISA RECORDS /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1249,CNT-062-2001,,,30/03/2001 00:00,31/05/2001 00:00,AUTORIZADA,RA-029-2001,31,336,3361,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Industrias manufactureras,Fabricación de equipo de transporte,Fabricación de automóviles y camiones,CNT,2001,62,"DELPHI AUTOMOTIVE SYSTEMS CORPORATION / DELPHI CONTROLADORA, S.A. DE C.V. / DELPHI DE MÉXICO, S.A. DE C.V. / EATON CORPORATION / EATON CONTROLS, S. DE R.L. DE C.V. / CONDURA, S DE R.L. DE C.V. /",,,DIVERSIFICACION POR LINEA DE PRODUCTO,,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/11septiembrediciembre2001/g11-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1618,CNT-087-2001,,,04/05/2001 00:00,31/05/2001 00:00,AUTORIZADA,,31,324,3241,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Industrias manufactureras,"Fab, de prod. derivados del petróleo y carbón",Fab. de prod. derivados del petróleo y carbón,CNT,2001,87,"BANCO DEL ATLÁNTICO, S.A. / BANCO NACIONAL DE COMERCIO EXTERIOR, S.N.C / BBVA BANCOMER, S.A., / BANCO INTERNACIONAL, S.A. / BANCO MERCANTIL DEL NORTE, S.A. / FACTORAJE SERFÍN, S.A. DE C.V. / WALWORTH DE MÉXICO, S.A. DE C.V. /",,,DIVERSIFICACION PURA,31/05/2001 00:00,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,191494,,,,,,,,,,,
949,CNT-042-2001,,,07/03/2001 00:00,30/05/2001 00:00,AUTORIZADA,,31,332,3325,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,42,ILCO UNICAN MÉXICO / ILCO MÉXICO / KABA HOLDING AG CORPORACIÓN CERRAJERA ALBA / HERRAJES NACIONALES DE MÉXICO /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1219,CNT-060-2001,,,29/03/2001 00:00,29/05/2001 00:00,AUTORIZADA,,21,212,2123,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,60,VULCAN GULF COAST MATERIALS / VULCAN INTERNATIONAL HOLDING II / GRUPO ICA / COSTRUCTORAS ICA / CALIZAS INDUSTIALES DEL CARMEN / ADMINISTRACIÓN TÉCNICA GESTIÓN Y ASESORÍA /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1264,CNT-063-2001,,,30/03/2001 00:00,29/05/2001 00:00,AUTORIZADA,,31,339,3399,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,63,DIBLO / ENVASES DE ZACATECAS / ENVATAP / TAENZA / TAPAS METÁLICAS / TAPAS Y TAPONES DE ZACATECAS /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1322,CNT-067-2001,,,04/04/2001 00:00,29/05/2001 00:00,AUTORIZADA,,31,326,3261,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,67,REGIOPLAST / OI REGIOPLAST STS / VITRO /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1547,CNT-082-2001,,,24/04/2001 00:00,24/05/2001 00:00,AUTORIZADA,,52,524,524,,,,", AUTORIZADA,Concentraciones",Servicios financieros y de seguros,"Compañías de fianzas, seguros y pensiones",Instituciones de seguros y fianzas,CNT,2001,82,"SEGUROS GÉNESIS, S.A. / SEGUROS SERFÍN, S.A., GRUPO FINANCIERO SANTANDER  MEXICANO ",24/05/2001 00:00,,HORIZONTAL,24/05/2001 00:00,,,,HTTP://WWW.CFC.GOB.MX/IMAGES/STORIES/PUBLICACIONES/GACETAS/10MAYOAGOSTO2001/G10-2CONCENTRACIONES.PDF,,24/05/2001 00:00,,,,28/09/2011 18:46,,,,,,,Si,,,,0,,,,,,,,,,,
1204,CNT-059-2001,,,29/03/2001 00:00,23/05/2001 00:00,AUTORIZADA,,52,521,5211,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,59,THE SAKURA BANK LIMITED /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
2566,CNT-191-2000,,,17/11/2000 00:00,22/05/2001 00:00,AUTORIZADA,,31,325,3254,,,,", AUTORIZADA,Concentraciones",,,,CNT,2000,191,IVAX CORPORATION / LABORATORIOS FUSTERY / MAANCIRKEL HOLDING / B.V MORCOB /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/09eneroabril2001/g9-2concentraciones.pdf,,,,,,31/08/2010 12:26,,,,,,,Si,,,,0,,,,,,,,,,,
795,CNT-032-2001,,,21/02/2001 00:00,17/05/2001 00:00,AUTORIZADA,,31,325,3252,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Industrias manufactureras,Industria química,"Fab. de hules, resinas y fibras químicas",CNT,2001,32,"SHELL PETROLEUM COMPANY LIMITED / TENEDORA INDELPRO S.A. DE C.V. / MONTELL DE MÉXICO, S.A. DE C.V. / MONTEDISON N.V. / MONTELL N.V. / INDELPRO, S.A. DE C.V. / COMERCIAL INDELPRO, S.A. DE C.V. /",,,AUMENTO DE PARTICIPACIÓN ACCIONARIA,,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:23,,,,,,,Si,,,,287241,,,,,,,,,,,
1189,CNT-058-2001,,,27/03/2001 00:00,17/05/2001 00:00,AUTORIZADA,,48,492,4921,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones","Transportes, correos y almacenamiento",Servicios de mensajería y paquetería,Servicios de mensajería y paquetería foránea,CNT,2001,58,"DEUTSCHE POST  AG / DHL INTERNATIONAL LIMITED / MEXICANA DHL, S.A. DE C.V / DHL INTERNACIONAL DE MÉXICO, S.A. DE C.V. /",,,AUMENTO DE PARTICIPACIÓN ACCIONARIA,,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,191494,,,,,,,,,,,
1367,CNT-070-2001,,,06/04/2001 00:00,17/05/2001 00:00,AUTORIZADA,,22,221,2211,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,70,ALFA SUBSIDIARIAS / IBERDROLA ENERGÍA / CSW INTERNATIONAL / COENERGY /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1457,CNT-076-2001,,,17/04/2001 00:00,17/05/2001 00:00,AUTORIZADA,,31,324,3241,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Industrias manufactureras,"Fab, de prod. derivados del petróleo y carbón",Fab. de prod. derivados del petróleo y carbón,CNT,2001,76,"SHELL PETROLEUM N.V / MONTEDISON N.V. / MONTELL N.V. / TENEDORA INDELPRO S.A. DE C.V. / INDELPRO, S.A. DE C.V. / COMERCIAL INDELPRO, S.A. DE C.V. / MONTELL DE MÉXICO, S.A. DE C.V. /",,,HORIZONTAL,,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,287241,,,,,,,,,,,
1502,CNT-079-2001,,,20/04/2001 00:00,17/05/2001 00:00,CONDICIONADA,,56,562,5621,,,,",Concentraciones","Apoyo a negocios, man. desechos y remed.",Manejo de desechos y serv. de remediación,"Manejo de desechos y serv, de remediación",CNT,2001,79,"CYDSA, S.A. DE C.V. / GEMA SERVICIOS AMBIENTALES, S.A. DE C.V. / TYCO INTERNACIONAL LTD / EARTH TECH MEXICAN HOLDINGS, S.A. DE C.V. /",,,DIVERSIFICACION PURA,,CONDICIONADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1144,CNT-055-2001,,,20/03/2001 00:00,15/05/2001 00:00,AUTORIZADA,,11,111,1119,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,55,ARANCIA CORN PRODUCTS / CORN PRODUCTS INTERNATIONAL / ARACORN /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1174,CNT-057-2001,,,23/03/2001 00:00,15/05/2001 00:00,AUTORIZADA,,21,213,2131,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,57,MESSER GRIESHEIM DE MÉXICO / SA. DE  CORNELIA VERWALTUNGSGESELLSCHAFT MBH /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1308,CNT-066-2001,,,04/04/2001 00:00,15/05/2001 00:00,AUTORIZADA,,52,521,5211,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,66,BANCO BILBAO VIZCAYA ARGENTARIA /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1042,CNT-048-2001,,,12/03/2001 00:00,14/05/2001 00:00,AUTORIZADA,,72,721,7211,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,48,CHARTWELL MEXICO CORP CREDIT SUISSE FIRST BOSTON SECURITIES / B.V DESARROLLADORA Y OPERADORA DE HOTELES PIASA / GRUPO CHARTWELL DE MÉXICO /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,0,,,,,,,,,,,
1352,CNT-069-2001,,,06/04/2001 00:00,14/05/2001 00:00,AUTORIZADA,,61,611,6113,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Servicios educativos,Servicios educativos,Escuelas de educación superior,CNT,2001,69,"SYLVAN LEARNING SYSTEMS MÉXICO, S. DE R.L. DE C.V. / UNIVERSIDAD DEL VALLE DE MÉXICO, A.C. / GRUPO EDUCATIVO POTOSINO, A.C. / ESTRATEGIA EDUCATIVA Y CULTURAL DE TABASCO, S.C. / PLANEACIÓN DE SISTEMAS, S.A. DE C.V. /",,,HORIZONTAL,,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:24,,,,,,,Si,,,,287241,,,,,,,,,,,
748,CNT-029-2001,,,20/02/2001 00:00,10/05/2001 00:00,CONDICIONADA,,31,325,3254,,,,",Concentraciones",Industrias manufactureras,Industria química,Fabricación de productos farmacéuticos,CNT,2001,29,"ABBOTT LABORATORIES DE MÉXICO / BASF AKTIENGESELLSCHAFT / QUÍMICA KNOLL DE MÉCIO / ABBOTT INTERNATIONAL / KNOLL AKTIENGESELLSCHAFT / INMOBILIARIA CANDELARIA, S.A. DE C.V. /",,,HORIZONTAL,,CONDICIONADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:23,,,,,,,Si,,,,0,,,,,,,,,,,
856,CNT-036-2001,,,26/02/2001 00:00,10/05/2001 00:00,AUTORIZADA,,31,325,3254,,,," , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS , SANCIONADAS, MULTADAS,SANCIONADOS,MULTADOS,Concentraciones",Industrias manufactureras,Industria química,Fabricación de productos farmacéuticos,CNT,2001,36,"STAFFORD-MILLER DE MÉXICO, S.A. DE C.V. / SMITHKLINE BEECHAM PLC / BLOCK DRUG COMPANY /",,,HORIZONTAL,,AUTORIZADA,MULTADA,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:23,,,,,,,Si,,,,191494,,,,,,,,,,,
718,CNT-027-2001,,,12/02/2001 00:00,08/05/2001 00:00,AUTORIZADA,,54,541,5416,,,,", AUTORIZADA,Concentraciones",,,,CNT,2001,27,AC NIELSEN CORPORATION / ARTIST ACQUISITION / VNU /,,,,,NO OBJETADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/10mayoagosto2001/g10-2concentraciones.pdf,,,,,,31/08/2010 12:23,,,,,,,Si,,,,0,,,,,,,,,,,
594,CNT-019-2001,,,29/01/2001 00:00,03/05/2001 00:00,NO AUTORIZADA,RA-030-2001,31,332,3325,,,,",Concentraciones",Industrias manufactureras,Fabricación de productos metálicos,Fabricación de herrajes y cerraduras,CNT,2001,19,"ASSA ABLOY A.B / GRUPO INDUSTRIAL PHILLIPS, S.A. DE C.V. / SERVICIOS COMERCIALES AS, S.A. DE C.V.* / GRUPO INDUSTRIAL ORLI, S.A. DE C.V /",,,HORIZONTAL,,NO AUTORIZADA,,,http://www.cfc.gob.mx/images/stories/Publicaciones/Gacetas/13mayoagosto2002/g13-2concentraciones.pdf,,,,,,31/08/2010 12:23,,,,,,,,,,,0,,,,,,,,,,,
